Cueanexo,Nombre_EE,Sector,Ámbito,Código de localidad,Localidad,Primario,Secundario,Jardín,id_depto
062340800,JARDÍN DE INFANTES Nº965,Estatal,Urbano,06560009,TRUJUI,0,0,1,6560
062350700,JARDÍN DE INFANTES Nº919,Estatal,Urbano,06420005,MAR DEL TUYU,0,0,1,6420
062366900,JARDÍN MUNICIPAL EL OMBÚ,Estatal,Urbano,06252007,MAQUINISTA F SAVIO,0,0,1,6252
062408900,JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°29,Estatal,Urbano,06427012,SAN JUSTO,0,0,1,6427
062413700,JARDÍN DE INFANTES PRESIDENTE SARMIENTO,Privado,Urbano,06056003,BAHIA BLANCA,0,0,1,6056
062417800,COLEGIO DE LOS BUENOS AYRES,Privado,Urbano,06638005,LA LONJA,0,0,1,6638
069003300,JARDÍN DE INFANTES DR. OSVALDO M. ZARINI,Estatal,Urbano,06791044,TANDIL,0,0,1,6791
100069002,JIN N°10 - ANEXO 02 EN ESCUELA PRIMARIA N°408 GRAL. ISIDRO JOSÉ ARROYO,Estatal,Urbano,10021003,ANDALGALA,0,0,1,10021
100069201,JIN N°5 - ANEXO 01 EN ESCUELA N°221,Estatal,Urbano,10035007,BELEN,0,0,1,10035
100072804,JIN N°17 - ANEXO 04 EN ESCUELA N°318,Estatal,Urbano,10091059,SAN JOSE NORTE,0,0,1,10091
100072903,JIN N°18 - ANEXO 03 EN ESCUELA N°274,Estatal,Rural,10056024,GUAYAMBA,0,0,1,10056
100078805,JIN N°19 - ANEXO 05 EN ESCUELA N°396,Estatal,Urbano,10105032,FIAMBALA,0,0,1,10105
100081403,JIN N°28 - ANEXO 03 EN ESCUELA N°260 MAESTROS ARGENTINOS,Estatal,Rural,10042010,CONCEPCION,0,0,1,10042
100081602,JIN N°30 - ANEXO 02 EN ESCUELA PRIMARIA N°253,Estatal,Rural,10035037,LA CIENAGA DE ARRIBA,0,0,1,10035
100082104,JIN N°35 - ANEXO 04 EN ESCUELA N°406,Estatal,Rural,10105059,PALO BLANCO,0,0,1,10105
100082404,JIN N°38 - ANEXO 4 EN ESCUELA PRIMARIA N°126 BARRIO APOLO,Estatal,Urbano,10049016,SAN FERNANDO DEL VALLE DE CATAMARCA,0,0,1,10049
140016300,JOSE MARIA PAZ,Estatal,Rural,14105051,LOS ALVAREZ,1,0,1,14105
140023100,J.DE INF. PRESIDENTE YRIGOYEN,Estatal,Urbano,14147001,ALTA GRACIA,0,0,1,14147
140033701,J.DE INF. GRAL. JOSE DE SAN MARTIN - ANEXO VILLA TANINGA,Estatal,Rural,14077038,TANINGA,0,0,1,14077
140039900,ESCUELA ANTARTIDA ARGENTINA,Estatal,Rural,14161017,PAMPAYASTA NORTE,1,0,1,14161
140043100,J.DE INF. BARTOLOME MITRE,Estatal,Urbano,14140082,LAS VARILLAS,0,0,1,14140
140058900,ROSARIO VALENTINA NAVARRO,Estatal,Rural,14042035,CHACRAS DE TIO PUJIO,1,0,1,14042
140062300,J.DE INF. JUAN BAUTISTA ALBERDI,Estatal,Urbano,14063021,MARCOS JUAREZ,0,0,1,14063
140062900,FRAY GUILLERMO BUTLER,Estatal,Rural,14049024,JAIME PETER,1,0,1,14049
140065300,J.DE INF. JOSE CARCANO,Estatal,Rural,14168007,CAÑADA DE LUQUE,0,0,1,14168
140079800,MARTIN GUEMES,Estatal,Rural,14007028,PARQUE CALMAYO,1,0,1,14007
140111300,J.DE INF. RIO NEGRO,Estatal,Urbano,14140108,SAN FRANCISCO,0,0,1,14140
140113100,J.DE INF. DOMINGO F. SARMIENTO,Estatal,Rural,14098042,LA CAROLINA,0,0,1,14098
140113700,MARIANO MORENO,Estatal,Rural,14098039,LA BARRANQUITA,1,0,1,14098
140118100,J.DE INF. CNEL. JUAN PASCUAL PRINGLES,Estatal,Urbano,14119026,SANTIAGO TEMPLE,0,0,1,14119
140119200,CONSTANCIO C. VIGIL,Estatal,Urbano,14042027,TIO PUJIO,1,0,1,14042
140121700,J.DE INF. EMILIO F. OLMOS,Estatal,Urbano,14119019,ONCATIVO,0,0,1,14119
140133801,J.DE INF. FRANCISCO NARCISO LAPRIDA -ANEXO DE LA TOMA,Estatal,Rural,14175023,LA TOMA,0,0,1,14175
140133802,J.DE INF. FRANCISCO N. LAPRIDA-ANEXO EL RODEO,Estatal,Rural,14175015,EL RODEO,0,0,1,14175
140148602,J.DE INF. GRAL.SAN MARTIN - ANEXO CAMPO LA HERRADURA,Estatal,Rural,14182073,LA HERRADURA,0,0,1,14182
140155900,J.DE INF. MODESTO ACUÑA,Estatal,Urbano,14161020,RIO TERCERO,0,0,1,14161
140183300,JOSE MARMOL,Estatal,Rural,14007069,EL PARADOR DE LA MONTAÑA,1,0,1,14007
140190400,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,14168018,LA MAZA,1,0,1,14168
140191600,JOHN KENNEDY,Estatal,Rural,14140128,COLONIA FRONTERA SUR,1,0,1,14140
140195500,J.DE INF. MARTIN GUEMES,Estatal,Urbano,14056010,GENERAL DEHEZA,0,0,1,14056
140204000,J.DE INF. LIBERTADOR GENERAL SAN MARTIN,Estatal,Urbano,14063012,CRUZ ALTA,0,0,1,14063
140247500,COLEGIO SAGRADO CORAZON,Privado,Urbano,14007022,LOS CONDORES,1,0,1,14007
140257600,J.DE INF. CORONEL AGUSTIN ANGEL OLMEDO,Estatal,Urbano,14126048,VILLA SARMIENTO,0,0,1,14126
140259300,J.DE INF. GDOR. JOSE FRANCISCO JAVIER DIAZ,Estatal,Urbano,14161010,HERNANDO,0,0,1,14161
140261300,9 DE JULIO,Estatal,Rural,14140115,TRINCHERA,1,0,1,14140
140264400,J.DE INF. DOCTORA CECILIA GRIERSON,Estatal,Rural,14091046,LOS COCOS,0,0,1,14091
140274200,SAN LORENZO,Estatal,Rural,14077048,LOS CERROS,1,0,1,14077
140304600,COLEGIO NUESTRA SEÑORA DEL HUERTO,Privado,Urbano,14014005,CORDOBA,1,0,1,14014
140320500,MANUEL DORREGO,Estatal,Rural,14175020,LA CAÑADA,1,0,1,14175
140330000,"COLEGIO JESUS, MARIA Y JOSE",Privado,Urbano,14161020,RIO TERCERO,1,0,1,14161
140336300,J.DE INF. JOSE MARIA BEDOYA,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140369900,MARTIN GUEMES,Estatal,Rural,14175016,EL TUSCAL,1,0,1,14175
140373100,BERNARDINO RIVADAVIA,Estatal,Rural,14182022,EL UCLE,1,0,1,14182
140387700,GABRIELA MISTRAL,Estatal,Rural,14098108,COLONIA LA ESCONDIDA,1,0,1,14098
140397700,J.DE INF. PRESIDENTE YRIGOYEN,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140407400,J.DE INF. TTE. GRAL. PABLO RICCHIERI,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140451401,J.DE INF. VICTOR MERCANTE - ANEXO ISLA DE SAN ANTONIO,Estatal,Rural,14175019,ISLA DE SAN ANTONIO,0,0,1,14175
140474600,J.DE INF. PABLO NERUDA (EX-ESC.S/NOMBRE DE Bº CABILDO),Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140475800,JOSE DE SAN MARTIN,Estatal,Rural,14098056,LAS CAÑITAS,1,0,1,14098
140477600,J.DE INF. DR. HUMBERTO ROQUE DAGUM,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140501500,J.DE INF. MODELO DE JUEGO Y DEPORTES RACING,Privado,Urbano,14014005,CORDOBA,0,0,1,14014
140503600,COLEGIO ITALO ARGENTINO DANTE ALIGHIERI,Privado,Urbano,14098081,RIO CUARTO,1,0,1,14098
140511700,J.DE INF. SAN AGUSTIN,Privado,Urbano,14014005,CORDOBA,0,0,1,14014
140524500,J.DE INF. FRANCISCO LUIS BERNARDEZ,Privado,Urbano,14014005,CORDOBA,0,0,1,14014
140533000,J.DE INF. CEFERINO NAMUNCURA,Estatal,Urbano,14014005,CORDOBA,0,0,1,14014
140554900,J.DE INF. S/N (EX RICARDO GUTIERREZ ANEXO),Estatal,Rural,14140117,VILLA DEL TRANSITO,0,0,1,14140
140567200,J.DE INF. S/N DE LAS CALERAS,Estatal,Urbano,14007038,SANTA ROSA DE CALAMUCHITA,0,0,1,14007
140567800,J.DE INF. S/N DE COLONIA LAS PICHANAS,Estatal,Rural,14140139,COLONIA LAS PICHANAS,0,0,1,14140
140571300,J.DE INF.S/N DE PUESTO DE CASTRO,Estatal,Rural,14112022,PUESTO DE CASTRO,0,0,1,14112
180012900,ESCUELA PRIMARIA COMUN Nº 784,Estatal,Rural,18140003,ARROYO PONTON,1,0,1,18140
180018002,J.I.N. Nº 2 - ESCUELA Nº 607 BERNARDINO RIVADAVIA,Estatal,Urbano,18021006,CORRIENTES,0,0,1,18021
180021000,INSTITUTO VUELTA DEL OMBU I-38,Privado,Urbano,18168052,GOBERNADOR AGR. VALENTIN VIRASORO,1,1,1,18168
180028500,ESCUELA PRIMARIA Nº 721 JOSÉ ANACLETO VARGAS,Estatal,Rural,18070012,CAMPO MORATO,1,0,1,18070
180030400,ESCUELA Nº 456 MIGUEL REPISO,Estatal,Rural,18091012,CRUCESITA,1,0,1,18091
180073500,ESCUELA Nº 547,Estatal,Rural,18154048,YATAITY POY,1,0,1,18154
180086000,ESCUELA JARDIN DE INFANTES Nº 11 CRECER JUNTOS,Estatal,Urbano,18084008,ITUZAINGO,0,0,1,18084
180087500,ESCUELA Nº 214 JOSE MANUEL ESTRADA,Estatal,Rural,18112017,COLONIA SAN GREGORIO,1,0,1,18112
180090700,ESCUELA Nº 726,Estatal,Rural,18098020,LA YERBA,1,0,1,18098
180102500,ESCUELA Nº 650 AMADA CORRALES VARGAS DE GUTIERREZ,Estatal,Rural,18028041,PASO BATALLA,1,0,1,18028
180103900,ESCUELA Nº 590,Estatal,Rural,18119050,SAN SALVADOR,1,0,1,18119
180107900,INSTITUTO SUPERIOR DEL PROFESORADO GENERAL JOSE DE SAN MARTIN,Privado,Urbano,18070045,GOYA,1,1,1,18070
180116700,ESCUELA Nº 506 COMANDANTE ESPORA,Estatal,Urbano,18133021,PASO DE LA PATRIA,1,0,1,18133
180117100,ESCUELA NORMAL MARTIN MIGUEL DE GUEMES,Estatal,Urbano,18140057,SAN LUIS DEL PALMAR,1,1,1,18140
180130900,ESCUELA Nº 156 LA NUEVA ESPERANZA,Estatal,Rural,18119060,BAÑADO YATAY,1,0,1,18119
180131600,J.I.N. Nº 6 (SEDE),Estatal,Urbano,18063046,NUESTRA SEÑORA DEL ROSARIO DE CAA CATI,0,0,1,18063
180159401,J.I.N. Nº 32 - ESCUELA Nº 17,Estatal,Urbano,18007002,BELLA VISTA,0,0,1,18007
180159603,J.I.N. Nº 26 - ESCUELA Nº 868,Estatal,Rural,18028057,SANTA ROSA (RURAL),0,0,1,18028
180160202,J.I.N. Nº 20 - ESCUELA Nº 44,Estatal,Urbano,18042020,EMPEDRADO,0,0,1,18042
180161400,J.I.N. Nº 9 (SEDE),Estatal,Urbano,18105051,MERCEDES,0,0,1,18105
180161901,J.I.N. Nº 46 - ESCUELA Nº 125,Estatal,Urbano,18147025,LA CRUZ,0,0,1,18147
180173302,J.I.N. Nº 51 - ESCUELA Nº 251,Estatal,Rural,18133006,COSTA RIO PARANA,0,0,1,18133
180174102,J.I.N. Nº 62 - ESCUELA Nº 671,Estatal,Rural,18154002,ARROYO BALMACEDA,0,0,1,18154
180175005,J.I.N. Nº 60 - ESCUELA Nº 441,Estatal,Rural,18126031,PAGO ARIAS,0,0,1,18126
180175009,J.I.N. Nº 60 - ESCUELA Nº 420,Estatal,Rural,18126012,COLONIA OFICIAL SARGENTO JUAN B. CABRAL,0,0,1,18126
180175402,J.I.N. Nº 59 - ESCUELA PRIMARIA Nº 459,Estatal,Rural,18070017,COLONIA ISABEL VICTORIA,0,0,1,18070
180175504,J.I.N. Nº 70 - ESCUELA PRIMARIA Nº 527,Estatal,Rural,18049049,RINCON DE SARANDI,0,0,1,18049
180190700,ESCUELA JARDIN DE INFANTES Nº 53,Estatal,Urbano,18168052,GOBERNADOR AGR. VALENTIN VIRASORO,0,0,1,18168
220005600,E.E.P. Nº 307 - NELIDA PEREA,Estatal,Rural,22070008,FORTIN LAS CHUÑAS,1,0,1,22070
220018700,E.E.P. Nº 812 - NICOLAS AVELLANEDA,Estatal,Rural,22133017,PAMPA VERDE,1,0,1,22133
220028600,JARDIN DE INFANTES Nº 9 SARA CH.DE ECCLESTON,Estatal,Urbano,22021025,PRESIDENCIA ROQUE SAENZ PEÑA,0,0,1,22021
220042400,E.E.P. Nº 843 - CARLOS OSVALDO VENTRE,Estatal,Rural,22007085,PAMPA EL MANGRULLO,1,0,1,22007
220043300,JARDIN DE INFANTES Nº 88 GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,22098026,VILLA ANGELA,0,0,1,22098
220043600,E.E.P. Nº 83 - DON FEDERICO JACHIMOWICZ,Estatal,Rural,22043018,ESTANCIA EL AGUARAY,1,0,1,22043
220047100,JARDIN DE INFANTES Nº   89-FENIA CHERTKOFF,Estatal,Urbano,22154006,COLONIAS UNIDAS,0,0,1,22154
220059100,E.E.P. Nº  682,Estatal,Rural,22063093,POZO DE LOS SURIS,1,0,1,22063
220060304,JARDIN DE INFANTES Nº 119 - LUIS NICOLAS BASAIL,Estatal,Rural,22140021,KILOMETRO 34,0,0,1,22140
220065000,E.E.P. Nº 411 - SOLDADOS MALVINENSES 1982,Estatal,Rural,22091003,COLONIA PAMPA TRES NACIONES,1,0,1,22091
220066300,E.E.P. Nº  601,Estatal,Rural,22091031,COLONIA LALELAY,1,0,1,22091
220075500,E.E.P. Nº 708 - ALMIRANTE JULIAN IRIZAR,Estatal,Rural,22098030,MESON DE FIERRO,1,0,1,22098
220085802,JARDIN DE INFANTES Nº 7 - MAESTRA CUSTODIA ZULOAGA,Estatal,Rural,22070025,LOTE 49,0,0,1,22070
220092100,E.E.P. Nº 241 - REPUBLICA DE MEXICO,Estatal,Rural,22014052,SAN CARLOS,1,0,1,22014
220096600,E.E.P. Nº 272 - TEODORO FELS,Estatal,Rural,22140045,EL NARANJITO,1,0,1,22140
220112900,E.E.P. Nº 155 - MTRA. NARCISA P.DE JUAREZ,Estatal,Rural,22021007,COLONIA RIVADAVIA,1,0,1,22021
220121000,E.E.P. Nº 184 - MAESTRO RAFAEL M.ZANACCHI,Estatal,Rural,22036025,MESON DE FIERRO,1,0,1,22036
220135700,E.E.P. Nº 193 - ZENON MATEOS,Estatal,Rural,22028026,LAS TOLDERIAS,1,0,1,22028
220150400,"JARDIN DE INFANTES Nº 138 - HERMANAS INES,LUISA Y LAURA HUARTE",Estatal,Urbano,22105011,LAS BREÑAS,0,0,1,22105
220161000,JARDIN DE INFANTES Nº 151 - HEROES DE MALVINAS,Estatal,Urbano,22098026,VILLA ANGELA,0,0,1,22098
220202500,JARDIN DE INFANTES Nº 176 - GLORIA ELENA GALIANO,Estatal,Urbano,22140018,FONTANA,0,0,1,22140
220203800,E.E.P. Nº 1064,Estatal,Urbano,22112016,SAN BERNARDO,1,0,1,22112
220217400,JARDIN DE INFANTES Nº 190,Estatal,Rural,22084061,SELVAS DEL RIO DE ORO,0,0,1,22084
220266000,P.E. INICIAL - COMUNIDAD WICHI,Estatal,Urbano,22063029,EL SAUZALITO,0,0,1,22063
220268300,JARDIN DE INFANTES Nº 245,Estatal,Urbano,22154017,LAS GARCITAS,0,0,1,22154
220277900,JARDIN DE INFANTES Nº 249,Estatal,Urbano,22063068,MIRAFLORES,0,0,1,22063
260001300,Santa Rosa De Lima,Estatal,Rural,26014035,EL COIHUE,1,0,1,26014
260009200,Nahuelquir Chiquichano,Estatal,Rural,26049014,YALA LAUBAT,1,0,1,26049
260023100,PAULINO LUIS BARZOLA,Estatal,Rural,26084001,ALDEA APELEG,1,0,1,26084
260050000,BOSQUE DORADO N° 446,Estatal,Rural,26014025,LAGO PUELO,0,0,1,26014
260066500,ESCUELA DE NIVEL INICIAL Nº 468,Estatal,Urbano,26077011,TRELEW,0,0,1,26077
269000200,LICEO MILITAR GENERAL ROCA,Estatal,Urbano,26021004,COMODORO RIVADAVIA,1,1,1,26021
300011200,CARLOS MARIA ONETTI 36,Estatal,Rural,30077026,DISTRITO SAUCE,1,0,1,30077
300020600,PRESIDENTE HIPOLITO IRIGOYEN 28,Estatal,Rural,30098011,COLONIA ELIA,1,0,1,30098
300021800,EMILIO GOUCHON 82,Estatal,Urbano,30008008,COLON,1,0,1,30008
300037600,BATALLA DON GONZALO 110,Estatal,Rural,30070063,VILLA ALVAREZ,1,0,1,30070
300041600,MARIANO MORENO 72,Estatal,Rural,30098064,SANTA MARGARITA DEL GENA,1,0,1,30098
300048200,ESTEBAN ECHEVERRIA 6,Estatal,Urbano,30070030,LA PAZ,1,0,1,30070
300060900,J0SE HERNANDEZ 54,Estatal,Rural,30035042,EL CARUMBE,1,0,1,30035
300100200,JUAN CHASSAING 57,Estatal,Rural,30084066,COLONIA MEROU,1,0,1,30084
300101800,LIBERTAD 204,Estatal,Urbano,30084041,PARANA,1,0,1,30084
300108700,DOMINGO FAUSTINO SARMIENTO 3,Estatal,Urbano,30015015,CONCORDIA,1,0,1,30015
300120600,MARTIN MIGUEL DE GUEMES 34,Estatal,Urbano,30028001,CHAJARI,1,0,1,30028
300123100,JUAN BAUTISTA ALBERDI 7,Estatal,Rural,30063025,ARROYO NEGRO,1,0,1,30063
300125500,BENIGNO TEIJEIRO MARTINEZ 4,Estatal,Urbano,30098019,CONCEPCION DEL URUGUAY,1,0,1,30098
300137500,CELESTINO MARCO 67,Estatal,Urbano,30049007,GUALEGUAY,1,0,1,30049
300141100,EDMUNDO D'AMICIS 38,Estatal,Rural,30028025,COLONIA EL TROMPO,1,0,1,30028
300146800,MADRE PATRIA 51,Estatal,Rural,30070066,COLONIA BERTOZI,1,0,1,30070
300149700,CAPITAN DE NAVIO FELIX DUFOURG 52,Estatal,Urbano,30021020,DIAMANTE,1,0,1,30021
300157500,CORONEL ANTONIO NAVARRO 14,Estatal,Urbano,30015015,CONCORDIA,1,0,1,30015
300168300,SAN LORENZO 65,Estatal,Rural,30084048,QUEBRACHO,1,0,1,30084
300179100,ESTEBAN ECHEVERRIA 8,Estatal,Urbano,30077019,LUCAS GONZALEZ,1,0,1,30077
300188900,CANONIGO DR. JUAN VILAR 7,Estatal,Urbano,30049007,GUALEGUAY,1,0,1,30049
300191100,PRIV. DOMINGO FAUSTINO SARMIENTO 87,Privado,Urbano,30049005,GENERAL GALARZA,1,0,1,30049
300192400,SEMANA DE MAYO 67,Estatal,Urbano,30084037,MARIA GRANDE,1,0,1,30084
300193500,DE LOS CIELITOS 93,Estatal,Urbano,30084050,SAN BENITO,1,0,1,30084
300197200,PRIV. JOSE MANUEL ESTRADA 30,Privado,Urbano,30035025,FEDERAL,1,0,1,30035
020005100,INGENIERO ALVAREZ CONDARCO,Estatal,Urbano,02115001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020040400,ROSARIO VERA PEÑALOZA,Estatal,Urbano,02105001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020073100,DR.JOSE MARIA BUSTILLO,Estatal,Urbano,02114001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020101300,PROVINCIA DE BUENOS AIRES,Estatal,Urbano,02112001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020137500,GRAL. JOSE GERVASIO DE ARTIGAS,Estatal,Urbano,02106001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020154900,ABEL AYERZA,Estatal,Urbano,02111001,CIUDAD DE BUENOS AIRES,1,0,0,2000
020307900,ESC. PRIMARIA N° 7 DE 21,Estatal,Urbano,02108001,CIUDAD DE BUENOS AIRES,1,0,0,2000
060003400,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 25 DE MAYO,Estatal,Urbano,06413012,JUNIN,1,0,0,6413
060026900,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 YAPEYU,Estatal,Urbano,06760005,SAN MIGUEL,1,0,0,6760
060029800,ESCUELA MUNICIPAL Nº1 JUAN GALO DE LAVALLE,Estatal,Urbano,06218003,CHASCOMUS,1,0,0,6218
060030900,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 BERNARDINO RIVADAVIA,Estatal,Urbano,06833021,ORENSE,1,0,0,6833
060040600,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 ANGÉLICA NEWTON DEL LAGOS,Estatal,Urbano,06218003,CHASCOMUS,1,0,0,6218
060041000,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 DEAN GREGORIO FUNES,Estatal,Urbano,06218003,CHASCOMUS,1,0,0,6218
060043900,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 VICENTE LOPEZ Y PLANES,Estatal,Urbano,06547014,SAN MIGUEL DEL MONTE,1,0,0,6547
060054700,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 JOSÉ HERNANDEZ,Estatal,Urbano,06410002,ITUZAINGO,1,0,0,6410
060062700,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 JOSÉ INGENIEROS,Estatal,Rural,06196008,EL PENSAMIENTO,1,0,0,6196
060067000,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 CESAREA LEMOS DE LACAY,Estatal,Rural,06505027,EL PORTEÑO,1,0,0,6505
060091800,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 ESCRIBANO FRANCISCO SIRITTO,Estatal,Urbano,06490001,BANFIELD,1,0,0,6490
060102400,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 YAPEYU,Estatal,Rural,06595028,POURTALE,1,0,0,6595
060126600,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 ANTONIO MANGIERI,Estatal,Rural,06854038,EL SOSIEGO,1,0,0,6854
060131600,ESCUELA DE EDUCACIÓN PRIMARIA Nº38 EJERCITO ARGENTINO,Estatal,Rural,06672038,SAN ALBERTO,1,0,0,6672
060135400,ESCUELA DE EDUCACIÓN PRIMARIA Nº62 PEDRO BONIFACIO PALACIOS,Estatal,Urbano,06028006,GLEW,1,0,0,6028
060144300,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 DOMINGO FAUSTINO SARMIENTO,Estatal,Urbano,06182017,PUNTA ALTA,1,0,0,6182
060151900,COLEGIO SAN PABLO,Privado,Urbano,06882012,ZARATE,1,0,0,6882
060154900,ESCUELA DE EDUCACIÓN PRIMARIA Nº122 LEOPOLDO LUGONES,Estatal,Urbano,06427005,GONZALEZ CATAN,1,0,0,6427
060157800,ESCUELA DE EDUCACIÓN PRIMARIA Nº61 ROQUE SAENZ PEÑA,Estatal,Rural,06595053,LOS CHILENOS,1,0,0,6595
060177900,COLEGIO DE LA CUIDAD,Privado,Urbano,06763008,SAN NICOLAS DE LOS ARROYOS,1,0,0,6763
060210600,ESCUELA SAN PEDRO,Privado,Urbano,06412001,JOSE C PAZ,1,0,0,6412
060218800,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 SALVADOR MARCAIDA,Estatal,Rural,06518023,LOMA VERDE,1,0,0,6518
060218900,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 JOSÉ MANUEL ESTRADA,Estatal,Urbano,06518003,CORONEL VIDAL,1,0,0,6518
060220600,ESCUELA PRIMARIA ALBERGUE Nº1 FRAY LUIS BELTRAN,Estatal,Rural,06686015,LA SOLEDAD,1,0,0,6686
060227900,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 JOSÉ INGENIEROS,Estatal,Rural,06007041,MASALLE,1,0,0,6007
060235800,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 PAULA ALBARRACIN,Estatal,Rural,06483005,EL ARAZA,1,0,0,6483
060254800,COLEGIO DEL CENTENARIO,Privado,Urbano,06274005,FLORENCIO VARELA,1,0,0,6274
060274800,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 MARIANO MORENO,Estatal,Rural,06630001,CAMARON CHICO,1,0,0,6630
060287200,ESCUELA ADVENTISTA JOSÉ HERNANDEZ,Privado,Rural,06063046,CINCO CERROS,1,0,0,6063
060299300,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 JUAN BAUTISTA AZOPARDO,Estatal,Rural,06651003,AZOPARDO,1,0,0,6651
060325000,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 ANTARTIDA ARGENTINA,Estatal,Urbano,06805016,TIGRE,1,0,0,6805
060327700,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ESTADOS UNIDOS DE NORTE AMÉRICA,Estatal,Urbano,06560006,MARIANO MORENO,1,0,0,6560
060331400,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 MARIA JURADO DE GANDARA,Estatal,Rural,06287029,LA GARITA,1,0,0,6287
060334300,ESCUELA DE EDUCACIÓN PRIMARIA Nº47 EXPEDICIONARIOS AL DESIERTO A. TASSI,Estatal,Urbano,06413012,JUNIN,1,0,0,6413
060343400,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 JOAQUIN V. GONZALEZ,Estatal,Rural,06210027,MEDANOS BLANCOS,1,0,0,6210
060347300,COLEGIO SAN JOSE,Privado,Urbano,06560006,MARIANO MORENO,1,0,0,6560
060349600,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 RICARDO ROJAS,Estatal,Rural,06042008,EL PORVENIR,1,0,0,6042
060364200,INSTITUTO CERVANTES,Privado,Urbano,06028013,RAFAEL CALZADA,1,0,0,6028
060366400,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 FRANCISCO NARCISO LAPRIDA,Estatal,Urbano,06091015,VILLA ESPAÑA,1,0,0,6091
060369000,INSTITUTO JOSÉ INGENIEROS,Privado,Urbano,06840002,CASEROS,1,0,0,6840
060387800,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 CONRADO EXCELSO VILLEGAS,Estatal,Rural,06847010,LA ADELA,1,0,0,6847
060394400,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 CARACIOLO GOLLER,Estatal,Rural,06014011,LOS FACHINALES,1,0,0,6014
060405000,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 HIPOLITO YRIGOYEN,Estatal,Urbano,06638012,PILAR,1,0,0,6638
060407400,COLEGIO SAN LUIS,Privado,Urbano,06749023,VICTORIA,1,0,0,6749
060416600,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 CELIA ZEBALLOS DE HEREDIA,Estatal,Urbano,06441041,CITY BELL,1,0,0,6441
060427000,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 JUAN JOSÉ BLAQUIER,Estatal,Rural,06707030,JUAN JOSE BLAQUIER,1,0,0,6707
060429500,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 CONSTANCIO C. VIGIL,Estatal,Rural,06826045,LA ATALAYA,1,0,0,6826
060429700,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 CARLOS MARIA DE ALVEAR,Estatal,Rural,06826027,PRIMERA JUNTA,1,0,0,6826
060436400,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 SAMUEL B. HALE,Estatal,Rural,06105010,HALE,1,0,0,6105
060442000,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 FRANCISCO DE VITORIA,Estatal,Urbano,06035011,SARANDI,1,0,0,6035
060447800,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 PATRICIAS ARGENTINAS,Estatal,Urbano,06412001,JOSE C PAZ,1,0,0,6412
060461500,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 MARTÍN MIGUEL DE GÜEMES,Estatal,Rural,06042030,SOLANET,1,0,0,6042
060462000,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MERCEDITAS DE SAN MARTIN,Estatal,Rural,06042048,LA LLEGADA,1,0,0,6042
